symbol_underlying,symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
VIIA3,VIA3A,OP,C,6,-46200,0.27,BRL,1,2022-1-1
USIM5,USIMA,OP,C,22.32,3900,0.01,BRL,1,2021-7-12
ABEV3,ABV3A,OP,C,18.07,291300,0.02,BRL,1,2021-7-12
CSNA3,CSN3A,OP,C,31.23,-6900,0.01,BRL,1,2021-7-12
CSNA3,CSN3A,OP,C,26.23,-12900,0.09,BRL,1,2021-7-12
BRKM5,BRK5E,OP,P,53,300,2.53,BRL,1,2021-7-12
BRAP4,BRA4A,OP,C,46.66,5900,4.04,BRL,1,2021-7-12
EQTL3,EQT3E,OP,P,25,25600,2.38,BRL,1,2022-1-1
VBBR3,VBB3A,OP,C,26.72,800,0.01,BRL,1,2021-7-12
BRKM5,BRK5A,OP,C,68,-400,0.01,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,88.61,30100,17.4,BRL,1,2022-4-4
BRML3,BRM3E,OP,P,6.8,-3500,0.07,BRL,1,2021-7-12
U6768,SMH,OP,P,275,3,2.055,USD,100,2021-7-12
ABEV3,ABV3E,OP,P,12.32,-800,0.01,BRL,1,2021-7-12
VIIA3,VIA3E,OP,C,6.3,-60100,0.21,BRL,1,2022-1-1
VIIA3,VIA3E,OP,P,9.2,200,3.96,BRL,1,2021-7-12
ABEV3,ABV3E,OP,C,18.75,-3100,0.08,BRL,1,2022-1-1
YDUQ3,YDU3A,OP,C,22,4700,1.12,BRL,1,2021-7-12
VALE3,VAL3A,OP,C,93.47,30000,0.15,BRL,1,2022-1-1
TAE11,TAE1A,OP,C,36.5,14100,0.45,BRL,1,2021-7-12
VIVT3,VVI3E,OP,P,45.88,-400,0.18,BRL,1,2021-7-12
TAE11,TAE1A,OP,C,37,-23800,0.27,BRL,1,2021-7-12
VIIA3,VIA3A,OP,C,8.4,-8800,0.01,BRL,1,2021-7-12
B3SA3,B3SAA,OP,C,11.6,48600,0.52,BRL,1,2022-1-1
ABEV3,ABV3E,OP,P,18.57,-12300,2.66,BRL,1,2021-7-12
CIEL3,CIL3A,OP,C,2.36,-143000,0.07,BRL,1,2022-1-1
PETR4,PTR4A,OP,C,23.1,-2900,6.88,BRL,1,2022-1-1
LAME4,LAM4E,OP,P,4.95,28100,0.27,BRL,1,2021-7-12
SPY,SPY,OP,P,339,-500,1.69,USD,100,2022-1-1
MRFG3,MRF3E,OP,P,16.1,-300,0.03,BRL,1,2021-7-12
VIVT3,VVI3E,OP,P,50,18000,1.72,BRL,1,2022-1-1
BRAP4,BRA4A,OP,C,45.66,2600,4.87,BRL,1,2021-7-12
ABEV3,ABV3A,OP,C,15.07,332900,1,BRL,1,2021-7-12
BRKM5,BRK5E,OP,P,35.5,-63100,0.16,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,85.47,22400,14.96,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,18.49,1000,11.54,BRL,1,2021-7-12
VALE3,VAL3A,OP,C,79.47,-25000,1.38,BRL,1,2022-1-1
VIVT3,VVI3A,OP,C,49.88,-13000,0.99,BRL,1,2021-7-12
ITUB4,ITB4A,OP,C,17.66,-1000,4.64,BRL,1,2021-7-12
CYRE3,CYR3A,OP,C,18,7800,0.11,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,71.47,96300,4.47,BRL,1,2022-1-1
CMIG4,CMG4E,OP,P,12.5,7200,0.21,BRL,1,2021-7-12
BBAS3,BBASE,OP,P,23.12,-7000,0.01,BRL,1,2021-7-12
MULT3,MUL3A,OP,C,25,-100,0.03,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,43.21,65100,0.53,BRL,1,2022-0-5
BRAP4,BRA4A,OP,C,53,-1000,1.64,BRL,1,2022-1-1
ITUB4,ITB4E,OP,C,23.91,-27000,0.14,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,15.49,40600,8.55,BRL,1,2021-7-12
B3SA3,B3SAE,OP,P,14.1,53500,2.97,BRL,1,2022-1-1
TAE11,TAE1E,OP,P,39.75,5400,3.73,BRL,1,2021-7-12
MULT3,MUL3A,OP,C,19,55700,0.99,BRL,1,2021-7-12
BRAP4,BRA4E,OP,P,45.16,-4100,0.46,BRL,1,2021-7-12
EMBR3,EMB3E,OP,P,18.5,-1000,1.08,BRL,1,2021-7-12
EQTL3,EQT3E,OP,P,22.78,35600,0.67,BRL,1,2021-7-12
GGBR4,GGB4E,OP,P,25.9,29200,0.87,BRL,1,2021-7-12
VIVT3,VVI3E,OP,P,46.88,-1200,0.24,BRL,1,2021-7-12
CSAN3,CSA3E,OP,P,20.5,500,0.4,BRL,1,2021-7-12
USIM5,USIME,OP,P,16.82,78200,3.38,BRL,1,2021-7-12
VALE3,VAL3E,OP,C,40.97,-100,29.42,BRL,1,2021-7-12
CIEL3,CIL3A,OP,C,2.16,-62200,0.12,BRL,1,2022-1-1
TAE11,TAE1E,OP,P,35.5,-7300,0.91,BRL,1,2022-1-1
UGPA3,UGP3A,OP,C,13.3,-3900,1.38,BRL,1,2022-1-1
JBSS3,JBS3E,OP,P,29.98,-1100,0.53,BRL,1,2022-1-1
VALE3,VAL3E,OP,C,108.47,-1700,0.01,BRL,1,2021-7-12
U6768,U6768,ST,,,2957,303.74,USD,1,
TAE11,TAE1A,OP,C,38,-8000,0.08,BRL,1,2021-7-12
ITUB4,ITB4E,OP,P,20.66,-93700,0.18,BRL,1,2021-7-12
ELET3,ELE3A,OP,C,38.55,-3700,0.09,BRL,1,2021-7-12
MRFG3,MRF3E,OP,P,23.1,-15000,1.55,BRL,1,2021-7-12
PCAR3,PCA3E,OP,P,29.75,100,7.92,BRL,1,2021-7-12
GGBR4,GGB4A,OP,C,29.4,22800,0.13,BRL,1,2021-7-12
CIEL3,CIL3A,OP,C,3.26,-100,0.01,BRL,1,2021-7-12
BBDC4,BDC4E,OP,P,22.32,1000,2.53,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,100.47,5600,29.06,BRL,1,2022-1-1
PETR4,PTR4E,OP,P,29.1,74200,1.4,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,62.11,-51100,2.66,BRL,1,2022-4-4
VALE3,VAL3E,OP,P,97.47,30200,26.86,BRL,1,2021-7-12
BRML3,BRM3E,OP,P,8.6,-2500,0.96,BRL,1,2021-7-12
ELET3,ELE3A,OP,C,36.55,-500,0.21,BRL,1,2021-7-12
MULT3,MUL3A,OP,C,18.5,5000,1.31,BRL,1,2021-7-12
EMBR3,EMB3A,OP,C,25.5,27000,0.03,BRL,1,2021-7-12
BRKM5,BRK5E,OP,P,42,15700,0.17,BRL,1,2021-7-12
ITSA4,ITSAE,OP,P,10.39,554600,0.77,BRL,1,2022-1-1
BBDC4,BDC4E,OP,P,17.77,-4000,0.36,BRL,1,2022-1-1
JBSS3,JBS3E,OP,P,37.98,2200,4.22,BRL,1,2022-1-1
RADL3,RAL3E,OP,P,20.87,1300,0.31,BRL,1,2021-7-12
MULT3,MUL3E,OP,P,16.75,24000,0.14,BRL,1,2021-7-12
VALE3,VAL3E,OP,C,79.97,-184900,0.25,BRL,1,2021-7-12
ELET6,ELE6A,OP,C,35,-6000,0.25,BRL,1,2021-7-12
SANB1,SAN1A,OP,C,34.7,900,0.34,BRL,1,2021-7-12
BBAS3,BBASE,OP,P,31.37,85200,1.03,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,56.47,1500,0.65,BRL,1,2022-1-1
PETR4,PTR4E,OP,C,20.49,2900,9.19,BRL,1,2021-7-12
EQTL3,EQT3E,OP,P,24.5,71900,2,BRL,1,2022-1-1
BBAS3,BBASA,OP,C,31.12,30600,1.18,BRL,1,2021-7-12
ESCOQ,QQQ,OP,P,349,-368,1.725,USD,100,2021-7-12
EQTL3,EQT3A,OP,C,22.53,-5900,0.73,BRL,1,2021-7-12
BRKM5,BRK5A,OP,C,54,12500,3.61,BRL,1,2022-1-1
BBDC4,BDC4A,OP,C,22.82,100,0.23,BRL,1,2022-1-1
PETR4,PTR4E,OP,C,22.99,17200,6.71,BRL,1,2021-7-12
KLBN1,KLB1A,OP,C,17.9,100,6.19,BRL,1,2021-7-12
CSNA3,CSN3A,OP,C,34.23,200,0.01,BRL,1,2021-7-12
BOV11,BOV9E,OP,P,87,32140,1.14,BRL,1,2022-1-1
CYRE3,CYR3E,OP,P,15,42700,2.19,BRL,1,2022-1-1
B3SA3,B3SA3,ST,,,677800,11.01,BRL,1,
JBSS3,JBS3A,OP,C,34.98,-3500,0.82,BRL,1,2021-7-12
VIIA3,VIA3E,OP,P,11,484100,5.68,BRL,1,2022-1-1
VBBR3,VBB3A,OP,C,22.72,-30500,0.24,BRL,1,2021-7-12
EQTL3,EQT3A,OP,C,23.5,7000,0.8,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,80.47,53800,10.12,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,7.89,2300,1.15,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,89.47,13700,18.92,BRL,1,2021-7-12
PETR4,PTR4E,OP,C,33.35,177300,0.49,BRL,1,2022-1-1
ELET3,ELE3A,OP,C,40.05,500,0.06,BRL,1,2021-7-12
MGLU3,MGL3E,OP,C,17.99,5200,0.01,BRL,1,2021-7-12
BBSE3,BBS3A,OP,C,22.5,-1600,0.22,BRL,1,2022-1-1
GGBR4,GGB4E,OP,P,26.03,48600,1.48,BRL,1,2022-1-1
BBAS3,BBASA,OP,C,33.71,-34100,0.85,BRL,1,2022-1-1
CIEL3,CIL3A,OP,C,2.26,-283700,0.09,BRL,1,2022-1-1
PETR4,PTR4E,OP,P,28.35,27800,1.12,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,80.97,-17200,10.59,BRL,1,2021-7-12
YDUQ3,YDU3E,OP,P,24.5,1200,3.46,BRL,1,2022-1-1
LAME4,LAM4A,OP,C,6.1,29100,0.08,BRL,1,2021-7-12
VIIA3,VIA3E,OP,P,5.7,55700,0.65,BRL,1,2021-7-12
VIIA3,VIA3A,OP,C,16.5,100,0.01,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,98.47,300,27.1,BRL,1,2022-1-1
ITSA4,ITSAA,OP,C,10.89,50500,0.07,BRL,1,2022-1-1
BBAS3,BBASE,OP,P,28.46,27200,0.6,BRL,1,2022-1-1
EQTL3,EQT3E,OP,P,24.53,-2100,1.89,BRL,1,2021-7-12
EMBR3,EMB3A,OP,C,20.5,56400,0.88,BRL,1,2022-1-1
UGPA3,UGP3A,OP,C,14.8,3000,0.63,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,75.47,-88400,6.78,BRL,1,2022-1-1
VIIA3,VIA3E,OP,P,14.25,7400,8.99,BRL,1,2021-7-12
BRFS3,BRF3A,OP,C,22.5,92800,0.09,BRL,1,2021-7-12
PCAR3,PCA3E,OP,P,24,36600,2.38,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,104.47,11900,32.99,BRL,1,2022-1-1
ITUB4,ITB4A,OP,C,22.24,126200,1.25,BRL,1,2022-1-1
LAME4,LAM4E,OP,P,5.5,-16400,0.58,BRL,1,2021-7-12
ITUB4,ITB4E,OP,C,23.41,50900,0.24,BRL,1,2021-7-12
ABEV3,ABV3E,OP,P,19.57,48600,3.64,BRL,1,2021-7-12
EMBR3,EMB3E,OP,P,20,33000,2.06,BRL,1,2021-7-12
BBDC4,BDC4A,OP,C,20.5,-267140,0.87,BRL,1,2022-1-1
BBDC3,BDC3E,OP,P,17.56,15100,0.88,BRL,1,2021-7-12
VIVT3,VVI3A,OP,C,53,6400,0.56,BRL,1,2022-1-1
PETR4,PTR4E,OP,P,29.49,219500,1.04,BRL,1,2021-7-12
RADL3,RAL3A,OP,C,21.9,-7700,1.14,BRL,1,2022-1-1
CYRE3,CYRE3,ST,,,132300,13.17,BRL,1,
VALE3,VAL3A,OP,C,99.47,123500,0.07,BRL,1,2022-1-1
VALE3,VAL3A,OP,C,85.47,-3400,0.54,BRL,1,2022-1-1
GOAU4,GOA4E,OP,P,10.79,-4400,0.63,BRL,1,2022-1-1
ABEV3,ABV3E,OP,C,19.32,100200,0.01,BRL,1,2021-7-12
PETR3,PTR3E,OP,P,30.85,6000,1.16,BRL,1,2021-7-12
EQTL3,EQT3E,OP,P,23.5,15600,1.35,BRL,1,2022-1-1
BBAS3,BBASE,OP,P,28.12,26000,0.21,BRL,1,2021-7-12
ELET6,ELET6,ST,,,-6100,32.04,BRL,1,
B3SA3,B3SAE,OP,P,10.6,-18800,0.5,BRL,1,2022-1-1
VBBR3,VBB3E,OP,P,25.72,5000,4.46,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,31.99,14600,2.67,BRL,1,2021-7-12
VBBR3,VBB3A,OP,C,29.72,900,0.01,BRL,1,2021-7-12
KLBN1,KLB1E,OP,P,22.4,1500,0.2,BRL,1,2021-7-12
BRFS3,BRF3A,OP,C,21,58800,0.24,BRL,1,2021-7-12
CSNA3,CSN3A,OP,C,28.73,-3100,0.03,BRL,1,2021-7-12
GGBR4,GGB4E,OP,P,26.28,58200,1.6,BRL,1,2022-1-1
PCAR3,PCA3E,OP,P,23.5,18000,2.27,BRL,1,2022-1-1
USIM5,USIMA,OP,C,14.32,113700,0.35,BRL,1,2021-7-12
CSNA3,CSN3E,OP,P,28.23,23500,6.57,BRL,1,2021-7-12
USIM5,USIMA,OP,C,13.32,-82700,0.77,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,29.47,-30000,0.01,BRL,1,2021-7-12
EMBR3,EMB3A,OP,C,21.5,-10900,0.64,BRL,1,2022-1-1
VALE3,VAL3A,OP,C,13.21,15100,57.29,BRL,1,2022-8-2
PCAR3,PCA3A,OP,C,23.5,-35400,0.76,BRL,1,2022-1-1
CSNA3,CSN3A,OP,C,27.73,-55300,0.04,BRL,1,2021-7-12
CMIG4,CMG4A,OP,C,15.5,30700,0.01,BRL,1,2021-7-12
BBAS3,BBASE,OP,C,32.96,200,1.11,BRL,1,2022-1-1
YDUQ3,YDU3E,OP,P,22.5,10000,2.15,BRL,1,2022-1-1
GOAU4,GOA4A,OP,C,12.51,66100,0.02,BRL,1,2021-7-12
VIIA3,VIA3A,OP,C,10.5,5300,0.01,BRL,1,2021-7-12
CYRE3,CYR3A,OP,C,16.41,31200,0.04,BRL,1,2021-7-12
PETR4,PTR4A,OP,C,14.24,-1000,15.42,BRL,1,2021-7-12
MGLU3,MGL3A,OP,C,8.29,-156900,0.13,BRL,1,2021-7-12
HYPE,HYP3A,OP,C,29.22,-18700,0.15,BRL,1,2021-7-12
VIIA3,VIA3E,OP,P,13.75,5100,8.5,BRL,1,2021-7-12
MGLU3,MGL3E,OP,C,11.99,-40800,0.01,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,81.47,-3400,11.26,BRL,1,2022-1-1
EQTL3,EQT3A,OP,C,25.03,22000,0.05,BRL,1,2021-7-12
USIM5,USIME,OP,C,16.57,-34000,0.05,BRL,1,2021-7-12
VALE3,VAL3E,OP,C,82.97,-1300,0.12,BRL,1,2021-7-12
SANB1,SAN1E,OP,P,35.2,58000,3.08,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,79.97,123000,9.65,BRL,1,2021-7-12
BRFS3,BRF3A,OP,C,23.5,-43200,0.05,BRL,1,2021-7-12
EMBR3,EMB3A,OP,C,25,-56100,0.04,BRL,1,2021-7-12
AAPL,AAPL,OP,P,145,-153,0.52,USD,100,2021-7-12
CSNA3,CSN3E,OP,P,23.73,-2400,2.42,BRL,1,2021-7-12
CYRE3,CYR3E,OP,P,15.41,20700,2.28,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,76.47,24300,6.55,BRL,1,2021-7-12
CYRE3,CYR3A,OP,C,14.5,-24000,0.72,BRL,1,2022-1-1
PCAR3,PCA3A,OP,C,23,-2400,0.93,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,81.97,107300,11.55,BRL,1,2021-7-12
PCAR3,PCA3E,OP,P,28.5,40800,6.68,BRL,1,2021-7-12
B3SA3,B3SAE,OP,P,21.6,200,10.32,BRL,1,2022-1-1
JBSS3,JBS3A,OP,C,39.48,-16200,0.41,BRL,1,2022-1-1
CSNA3,CSN3E,OP,P,22.75,-10000,2.29,BRL,1,2022-1-1
BRAP4,BRA4A,OP,C,48.5,12500,3.78,BRL,1,2022-1-1
ITSA4,ITSAE,OP,P,11.22,55800,1.56,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,21.74,-74000,0.03,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,20.99,200,13.85,BRL,1,2022-1-1
TAE11,TAE1A,OP,C,35.5,3300,1.74,BRL,1,2022-1-1
HYPE,HYP3A,OP,C,30.72,3500,0.06,BRL,1,2021-7-12
ITSA4,ITSAE,OP,P,9.72,96100,0.26,BRL,1,2021-7-12
B3SA3,B3SAE,OP,P,17.1,700,5.88,BRL,1,2022-1-1
LAME4,LAM4A,OP,C,4.75,-53800,0.58,BRL,1,2021-7-12
RADL3,RAL3E,OP,P,21.9,-2000,1.02,BRL,1,2022-1-1
XLI,XLI,OP,P,89,-750,0.74,USD,100,2021-7-12
VALE3,VAL3E,OP,P,68.61,500,4.85,BRL,1,2022-4-4
B3SA3,B3SAE,OP,C,18.31,-18000,0.01,BRL,1,2021-7-12
ELET6,ELE6A,OP,C,40.5,-17000,0.02,BRL,1,2021-7-12
GGBR4,GGB4E,OP,P,26.9,14200,1.38,BRL,1,2021-7-12
BBSE3,BBS3A,OP,C,21.98,-30300,0.1,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,76.97,-2000,6.97,BRL,1,2021-7-12
VIVT3,VVI3E,OP,C,51.13,7000,0.48,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,17.6,-200,0.09,BRL,1,2022-8-3
VIIA3,VIA3E,OP,P,12,10900,6.66,BRL,1,2022-1-1
EMBR3,EMB3E,OP,P,23,29200,4.71,BRL,1,2021-7-12
BRAP4,BRA4E,OP,P,61.66,-200,11.52,BRL,1,2021-7-12
GGBR4,GGB4E,OP,P,26.65,74100,1.23,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,32.99,40500,3.53,BRL,1,2021-7-12
VBBR3,VBB3A,OP,C,23,-19800,0.63,BRL,1,2022-1-1
ELET3,ELE3E,OP,P,27.8,300,0.19,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,63.61,73200,3.08,BRL,1,2022-4-4
B3SA3,B3SAA,OP,C,14.57,-1000,0.1,BRL,1,2022-8-2
ITUB4,ITB4E,OP,P,21.16,17000,0.27,BRL,1,2021-7-12
EMBR3,EMBR3,ST,,,43300,18.3,BRL,1,
VALE3,VAL3E,OP,P,97.47,-11500,26.13,BRL,1,2022-1-1
B3SA3,B3SAE,OP,P,13.81,90200,2.76,BRL,1,2021-7-12
BBAS3,BBASA,OP,C,37.12,-11200,0.03,BRL,1,2021-7-12
YDUQ3,YDU3E,OP,P,21.5,-13700,1.61,BRL,1,2022-1-1
VIVT3,VVI3E,OP,P,49.38,6000,0.79,BRL,1,2021-7-12
EGIE1,EGE3E,OP,P,38.5,-2800,1.1,BRL,1,2022-1-1
CIEL3,CIL3A,OP,C,2.16,-152500,0.05,BRL,1,2021-7-12
MGLU3,MGL3E,OP,C,21.74,-600,0.01,BRL,1,2022-1-1
BBDC4,BDC4E,OP,P,17.06,9900,0.67,BRL,1,2022-5-7
ABEV3,ABV3A,OP,C,17.57,121300,0.04,BRL,1,2021-7-12
BRFS3,BRF3A,OP,C,27.5,20000,0.01,BRL,1,2021-7-12
PCAR3,PCA3E,OP,P,29.5,300,7.68,BRL,1,2021-7-12
PETR4,PTR4A,OP,C,22.24,-700,7.45,BRL,1,2021-7-12
BBSE3,BBS3A,OP,C,26.5,800,0.02,BRL,1,2022-1-1
VIIA3,VIA3E,OP,C,8.1,-4600,0.01,BRL,1,2021-7-12
VIVT3,VVI3A,OP,C,46.38,3600,3.82,BRL,1,2021-7-12
BRAP4,BRA4A,OP,C,56.66,-1500,0.11,BRL,1,2021-7-12
VALE3,VAL3A,OP,C,76.47,-132600,2.13,BRL,1,2022-1-1
VBBR3,VBB3A,OP,C,24,30300,0.38,BRL,1,2022-1-1
RADL3,RAL3A,OP,C,17.9,-500,4.22,BRL,1,2022-1-1
BRFS3,BRF3A,OP,C,22.75,-12900,0.31,BRL,1,2022-1-1
VALE3,VAL3E,OP,P,113.47,4400,41.84,BRL,1,2022-1-1
CYRE3,CYR3A,OP,C,18.91,29200,0.01,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,9.09,76800,2.24,BRL,1,2022-1-1
BBAS3,BBASA,OP,C,32.48,-50300,4.37,BRL,1,2022-9-8
B3SA3,B3SAE,OP,P,11.81,-244500,0.93,BRL,1,2021-7-12
EMBR3,EMB3A,OP,C,20,800,0.44,BRL,1,2021-7-12
EMBR3,EMB3A,OP,C,22.5,-63900,0.12,BRL,1,2021-7-12
UGPA3,UGP3A,OP,C,13.3,13300,0.97,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,22.74,5200,15.77,BRL,1,2021-7-12
EMBR3,EMB3E,OP,P,26,500,7.63,BRL,1,2021-7-12
BRML3,BRM3A,OP,C,8.4,-101500,0.3,BRL,1,2022-1-1
ITUB4,ITB4A,OP,C,26.66,-1800,0.01,BRL,1,2021-7-12
B3SA3,B3SAE,OP,C,12.31,10700,0.08,BRL,1,2021-7-12
CYRE3,CYR3A,OP,C,14,2100,0.9,BRL,1,2022-1-1
EGIE1,EGIE1,ST,,,34600,38.37,BRL,1,
EQTL3,EQT3A,OP,C,25.5,12700,0.24,BRL,1,2022-1-1
MGLU3,MGL3E,OP,P,8.69,60200,1.84,BRL,1,2021-7-12
PCAR3,PCA3E,OP,P,21,-2000,0.54,BRL,1,2021-7-12
VIIA3,VIA3E,OP,P,12,60600,6.75,BRL,1,2021-7-12
MGLU3,MGL3A,OP,C,15.74,101900,0.01,BRL,1,2021-7-12
ITUB4,ITB4E,OP,C,26.41,-51500,0.01,BRL,1,2021-7-12
B3SA3,B3SAA,OP,C,12.56,103400,0.05,BRL,1,2021-7-12
VIIA3,VIA3E,OP,P,10.25,900,4.95,BRL,1,2022-1-1
EMBR3,EMB3A,OP,C,31,-200,0.01,BRL,1,2021-7-12
BRFS3,BRF3E,OP,P,14.25,-38300,0.1,BRL,1,2022-1-1
JBSS3,JBS3A,OP,C,35.48,-21800,0.65,BRL,1,2021-7-12
MGLU3,MGL3A,OP,C,15.99,-500,0.01,BRL,1,2022-1-1
MRFG3,MRF3E,OP,P,24,28100,2.49,BRL,1,2022-1-1
B3SA3,B3SAE,OP,P,17.56,1000,6.48,BRL,1,2021-7-12
MGLU3,MGL3E,OP,P,22.24,2000,15.08,BRL,1,2022-1-1
JBSS3,JBS3A,OP,C,41.48,1600,0.21,BRL,1,2022-1-1
JBSS3,JBS3A,OP,C,38.48,5600,0.14,BRL,1,2021-7-12
BRKM5,BRK5E,OP,P,44,-26300,0.29,BRL,1,2021-7-12
PETR4,PTR4A,OP,C,35.74,97600,0.03,BRL,1,2021-7-12
BBAS3,BBASA,OP,C,25.12,-19400,6.29,BRL,1,2021-7-12
BBAS3,BBASA,OP,C,29.71,14300,2.86,BRL,1,2022-1-1
PETR4,PTR4E,OP,C,19.49,2600,10.19,BRL,1,2021-7-12
VBBR3,VBB3E,OP,P,21.72,-27000,1.02,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,25.35,-204600,0.47,BRL,1,2022-1-1
CSNA3,CSN3A,OP,C,22.73,12400,0.66,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,19.1,-200,0.07,BRL,1,2022-1-1
YDUQ3,YDU3E,OP,P,22,39600,1.22,BRL,1,2021-7-12
BRAP4,BRA4A,OP,C,49.16,13500,2.28,BRL,1,2021-7-12
TAE11,TAE1A,OP,C,39,-14600,0.02,BRL,1,2021-7-12
GGBR4,GGB4E,OP,P,24.15,-34500,0.36,BRL,1,2021-7-12
BRKM5,BRK5A,OP,C,46,-22200,8.64,BRL,1,2022-1-1
JBSS3,JBS3E,OP,P,34.48,-26600,1.4,BRL,1,2021-7-12
MRFG3,MRF3E,OP,P,27.1,-9600,5.2,BRL,1,2021-7-12
GGBR4,GGB4E,OP,P,31.15,3400,4.92,BRL,1,2021-7-12
PETR4,PTR4A,OP,C,26.1,-1000,4.54,BRL,1,2022-8-2
BBDC4,BDC4E,OP,C,23.3,-1500,0.02,BRL,1,2021-7-12
LAME4,LAM4E,OP,P,6,-1400,0.97,BRL,1,2021-7-12
ITUB4,ITB4E,OP,P,21.24,34600,0.57,BRL,1,2022-1-1
MGLU3,MGL3A,OP,C,7.89,600,0.2,BRL,1,2021-7-12
BRKM5,BRK5A,OP,C,51,3600,5.19,BRL,1,2022-1-1
MRFG3,MRF3A,OP,C,29.6,-22800,0.01,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,95.61,-22900,23.27,BRL,1,2022-4-4
VIIA3,VIA3A,OP,C,8,26800,0.01,BRL,1,2021-7-12
BBAS3,BBASE,OP,P,22.87,91900,0.01,BRL,1,2021-7-12
PETR4,PTR4E,OP,C,25.99,215700,3.81,BRL,1,2021-7-12
PETR4,PTR4A,OP,C,29.1,-2300,2.57,BRL,1,2022-8-2
MGLU3,MGL3E,OP,P,8.99,110100,2.15,BRL,1,2022-1-1
VALE3,VAL3A,OP,C,73.47,-38300,3.17,BRL,1,2022-1-1
ELET6,ELE6E,OP,P,39.5,-12000,7.31,BRL,1,2021-7-12
PCAR3,PCA3E,OP,P,25.5,3300,3.74,BRL,1,2021-7-12
VIIA3,VIA3E,OP,P,6.2,47600,1.05,BRL,1,2021-7-12
ELET3,ELE3A,OP,C,32.05,-14700,1.65,BRL,1,2021-7-12
KLBN1,KLB1A,OP,C,23.9,63600,0.85,BRL,1,2021-7-12
TAE11,TAE1A,OP,C,35,10000,1.33,BRL,1,2021-7-12
UGPA3,UGP3A,OP,C,12.8,-2300,1.35,BRL,1,2021-7-12
EMBR3,EMB3E,OP,P,30,-100,11.58,BRL,1,2021-7-12
BRFS3,BRF3A,OP,C,24,30600,0.03,BRL,1,2021-7-12
PETR4,PTR4E,OP,P,28.49,758200,0.66,BRL,1,2021-7-12
ABEV3,ABV3E,OP,C,18.15,-4700,0.3,BRL,1,2022-8-2
UGPA3,UGP3E,OP,P,12.3,9200,0.09,BRL,1,2021-7-12
BRFS3,BRF3A,OP,C,28,100,0.01,BRL,1,2021-7-12
ESCOQ,QQQ,OP,P,350,-1345,1.805,USD,100,2021-7-12
VALE3,VAL3A,OP,C,109.61,15300,4.76,BRL,1,2023-0-4
MGLU3,MGL3E,OP,P,15.99,15000,8.91,BRL,1,2022-1-1
YDUQ3,YDU3A,OP,C,23.5,-80900,0.54,BRL,1,2021-7-12
BBAS3,BBASE,OP,P,28.37,37600,0.24,BRL,1,2021-7-12
BBAS3,BBASE,OP,P,36.12,15200,4.76,BRL,1,2021-7-12
BBAS3,BBASA,OP,C,31.21,-41800,1.92,BRL,1,2022-1-1
PETR4,PTR4A,OP,C,28.1,-53000,2.68,BRL,1,2022-1-1
B3SA3,B3SAA,OP,C,12.06,187600,0.11,BRL,1,2021-7-12
VALE3,VAL3E,OP,P,109.61,-24400,35.97,BRL,1,2022-4-4
CSNA3,CSN3E,OP,P,25.23,-13300,3.7,BRL,1,2021-7-12
BBSE3,BBS3E,OP,P,21.98,19500,1.56,BRL,1,2021-7-12
BBDC4,BDC4E,OP,P,19.82,-10300,0.61,BRL,1,2021-7-12
PETR4,PTR4A,OP,C,39.6,300,1.15,BRL,1,2022-5-7
MGLU3,MGL3E,OP,P,21.49,11200,14.52,BRL,1,2021-7-12
BRAP4,BRA4A,OP,C,49.66,700,1.99,BRL,1,2021-7-12
